	filename	height	width	r_avg	g_avg	b_avg
400	image_00400	500	757	68.3672103881836	79.92534637451172	95.45489501953125
401	image_00401	500	552	94.4709243774414	98.17610168457031	83.7778091430664
402	image_00402	753	501	91.26453399658203	85.57549285888672	42.30817794799805
403	image_00403	500	723	92.29844665527344	114.2564468383789	47.997947692871094
404	image_00404	500	750	93.26721954345703	114.74008178710938	100.32665252685547
405	image_00405	500	667	89.11426544189453	97.22954559326172	85.41947937011719
406	image_00406	500	704	101.91284942626953	103.76339721679688	88.10719299316406
407	image_00407	500	675	131.59906005859375	120.44568634033203	71.30787658691406
408	image_00408	501	748	95.31298828125	78.65184020996094	60.42025375366211
409	image_00409	500	750	95.31775665283203	83.92300415039062	42.364051818847656
410	image_00410	501	753	93.7237548828125	100.91614532470703	47.221920013427734
411	image_00411	500	777	163.42845153808594	107.09809875488281	114.75320434570312
412	image_00412	750	500	125.39228057861328	108.29740905761719	79.32968139648438
413	image_00413	582	500	144.95559692382812	120.2793960571289	139.13900756835938
414	image_00414	500	635	100.82372283935547	98.30731964111328	70.48068237304688
415	image_00415	500	667	98.99479675292969	101.08435821533203	89.19120025634766
416	image_00416	501	748	84.13177490234375	94.27516174316406	57.069671630859375
417	image_00417	500	671	76.48929595947266	71.73937225341797	62.86503601074219
418	image_00418	500	667	125.2086410522461	108.48026275634766	109.64033508300781
419	image_00419	500	667	118.76983642578125	103.65982818603516	94.88904571533203
420	image_00420	500	750	51.07306671142578	66.14131164550781	48.65579605102539
421	image_00421	500	678	92.56019592285156	92.21411895751953	84.44561004638672
422	image_00422	500	722	82.15087127685547	59.9619140625	41.18524932861328
423	image_00423	753	501	77.14530181884766	83.41095733642578	39.755184173583984
424	image_00424	501	753	67.44799041748047	73.48131561279297	21.86410140991211
425	image_00425	500	676	92.78864288330078	90.58474731445312	83.23580169677734
426	image_00426	500	667	72.38223266601562	66.49458312988281	41.65997314453125
427	image_00427	500	669	148.68678283691406	126.53475189208984	106.24266815185547
428	image_00428	500	677	71.06803131103516	55.18434143066406	35.97459411621094
429	image_00429	500	667	105.62882232666016	76.48239135742188	88.82428741455078
430	image_00430	501	753	98.2260971069336	95.26775360107422	74.4620361328125
431	image_00431	501	752	68.77708435058594	68.15886688232422	43.233402252197266
432	image_00432	500	750	79.5234375	88.89126586914062	39.477325439453125
433	image_00433	500	719	88.1614990234375	95.70389556884766	56.639041900634766
434	image_00434	732	500	97.6464614868164	82.42729187011719	58.173980712890625
435	image_00435	500	667	69.7691650390625	57.92574691772461	47.808963775634766
436	image_00436	501	748	94.49895477294922	68.4507064819336	69.58891296386719
437	image_00437	500	758	110.9964828491211	108.79537200927734	98.8438949584961
438	image_00438	500	784	85.6703872680664	89.35599517822266	52.64837646484375
439	image_00439	500	667	70.82511138916016	73.27269744873047	50.45171356201172
440	image_00440	500	667	89.2212905883789	67.79182434082031	50.22456741333008
441	image_00441	570	500	100.95145416259766	77.3907241821289	55.73112487792969
442	image_00442	509	500	93.48658752441406	91.67295837402344	75.80052185058594
443	image_00443	500	667	109.09168243408203	92.30480194091797	84.9689712524414
444	image_00444	500	693	115.35457611083984	112.06905364990234	82.59390258789062
445	image_00445	500	667	136.3889923095703	123.05252075195312	89.84680938720703
446	image_00446	501	667	127.14308166503906	55.82721710205078	82.4215087890625
447	image_00447	500	721	56.57484817504883	55.308921813964844	52.532379150390625
448	image_00448	655	500	133.86880493164062	121.4451675415039	120.45343780517578
449	image_00449	500	681	115.8714599609375	92.77422332763672	114.4281234741211
450	image_00450	500	668	159.45480346679688	116.88705444335938	166.00015258789062
451	image_00451	666	501	117.69253540039062	118.78014373779297	111.78717803955078
452	image_00452	500	687	123.191650390625	103.4129638671875	109.23200225830078
453	image_00453	500	646	166.4710693359375	99.1274185180664	120.6751937866211
454	image_00454	715	500	113.09577941894531	104.06278228759766	94.60028076171875
455	image_00455	500	667	196.9238739013672	82.42273712158203	99.02603149414062
456	image_00456	500	545	46.63135528564453	50.87910079956055	40.27397155761719
457	image_00457	668	500	127.74742889404297	129.4429168701172	125.252685546875
458	image_00458	500	667	135.85630798339844	112.25460052490234	108.75298309326172
459	image_00459	500	660	234.95074462890625	173.86312866210938	198.97305297851562
460	image_00460	575	500	127.11304473876953	115.2015380859375	77.88082122802734
461	image_00461	500	509	115.23747253417969	84.27361297607422	98.70945739746094
462	image_00462	500	682	156.9599609375	83.67217254638672	71.35589599609375
463	image_00463	500	667	162.55667114257812	72.70250701904297	53.161224365234375
464	image_00464	500	580	158.74118041992188	76.57530212402344	87.3958511352539
465	image_00465	500	509	126.5810546875	117.15115356445312	82.22283935546875
466	image_00466	720	500	103.15840148925781	104.24674224853516	98.8988265991211
467	image_00467	710	500	132.07398986816406	118.782958984375	133.04672241210938
468	image_00468	500	667	104.6420669555664	107.49369049072266	106.65814971923828
469	image_00469	500	667	85.79370880126953	86.75845336914062	84.04786682128906
470	image_00470	921	501	117.03046417236328	68.9311752319336	105.95095825195312
471	image_00471	500	667	116.59152221679688	52.849021911621094	72.90355682373047
472	image_00472	610	500	147.90692138671875	126.96528625488281	129.36532592773438
473	image_00473	678	500	104.51136779785156	95.11544036865234	98.95790100097656
474	image_00474	500	650	107.30919647216797	53.92827606201172	91.82503509521484
475	image_00475	500	642	162.0595245361328	113.10055541992188	142.46099853515625
476	image_00476	500	704	129.62547302246094	93.64646911621094	96.10204315185547
477	image_00477	500	734	82.21834564208984	50.437320709228516	56.91663360595703
478	image_00478	863	500	110.78294372558594	73.14862823486328	75.52726745605469
479	image_00479	500	644	64.17996215820312	52.99728012084961	71.69023895263672
480	image_00480	694	500	78.05210876464844	90.14395904541016	72.28131866455078
481	image_00481	500	667	91.71121215820312	60.4021110534668	73.86373138427734
482	image_00482	500	667	152.76126098632812	68.86967468261719	107.004150390625
483	image_00483	695	501	136.18716430664062	100.74626159667969	127.95695495605469
484	image_00484	500	718	117.40794372558594	111.1524887084961	104.9574966430664
485	image_00485	500	667	171.84193420410156	106.92591857910156	126.91644287109375
486	image_00486	500	667	105.09591674804688	102.526611328125	88.04817962646484
487	image_00487	500	603	122.43903350830078	92.92135620117188	103.84815979003906
488	image_00488	688	500	77.85979461669922	59.87800216674805	74.48957061767578
489	image_00489	500	667	170.07357788085938	84.61250305175781	99.7989273071289
490	image_00490	528	501	179.00015258789062	84.72399139404297	118.52668762207031
491	image_00491	500	667	43.57847595214844	42.12028884887695	41.78672790527344
492	image_00492	592	500	126.80235290527344	122.16477966308594	128.4224090576172
493	image_00493	500	657	129.25762939453125	64.5790023803711	69.7610092163086
494	image_00494	500	667	104.13209533691406	86.06185150146484	99.55250549316406
495	image_00495	500	667	122.78527069091797	118.39452362060547	130.7978973388672
496	image_00496	500	671	101.88671112060547	61.361976623535156	63.29166793823242
497	image_00497	500	667	172.549560546875	154.30288696289062	163.4539337158203
498	image_00498	500	667	101.9851303100586	139.51559448242188	66.9233169555664
499	image_00499	667	500	173.03131103515625	104.15798950195312	114.40393829345703
500	image_00500	500	587	91.3896713256836	80.5688705444336	76.232177734375
501	image_00501	500	667	122.58926391601562	118.64556884765625	113.0771255493164
502	image_00502	500	667	111.15495300292969	112.001708984375	118.08453369140625
503	image_00503	500	667	143.9243927001953	149.7427215576172	155.4765167236328
504	image_00504	501	667	152.05819702148438	95.86957550048828	122.0494384765625
505	image_00505	667	500	153.79049682617188	106.64624786376953	113.70211791992188
506	image_00506	500	667	156.26356506347656	110.5769271850586	116.11231231689453
507	image_00507	667	501	152.00669860839844	86.73150634765625	74.69489288330078
508	image_00508	522	500	119.24673461914062	110.94365692138672	114.21856689453125
509	image_00509	501	667	77.74188232421875	75.83723449707031	75.15281677246094
510	image_00510	500	700	121.92748260498047	104.97882080078125	103.51602172851562
511	image_00511	500	686	97.30347442626953	63.994144439697266	96.90398406982422
512	image_00512	654	500	152.80734252929688	111.2566146850586	120.64149475097656
513	image_00513	583	500	90.927734375	83.62074279785156	78.44175720214844
514	image_00514	658	500	151.37399291992188	163.42730712890625	162.53065490722656
515	image_00515	609	500	124.32721710205078	126.31379699707031	124.83224487304688
516	image_00516	500	679	150.0221710205078	117.1418685913086	122.55364227294922
517	image_00517	500	667	110.98041534423828	110.97745513916016	58.925601959228516
518	image_00518	500	714	77.62976837158203	74.32463073730469	78.52063751220703
519	image_00519	500	667	98.62897491455078	96.79950714111328	82.02090454101562
520	image_00520	500	667	183.5076904296875	170.3720245361328	178.52865600585938
521	image_00521	747	500	101.36016845703125	103.54287719726562	107.37535095214844
522	image_00522	500	667	178.84808349609375	116.83485412597656	131.4520263671875
523	image_00523	500	667	105.806884765625	94.56948852539062	89.85018157958984
524	image_00524	500	708	199.02474975585938	153.8182373046875	166.97996520996094
525	image_00525	645	500	107.67333984375	50.704566955566406	78.59669494628906
526	image_00526	500	671	91.61884307861328	105.3234634399414	83.02777862548828
527	image_00527	500	667	149.5061798095703	71.70872497558594	116.66424560546875
528	image_00528	500	696	130.342041015625	98.7691650390625	114.55084991455078
529	image_00529	500	569	131.2316131591797	65.28975677490234	37.443138122558594
530	image_00530	609	500	89.88574981689453	88.35081481933594	86.63548278808594
531	image_00531	500	725	138.83419799804688	112.46465301513672	107.26576232910156
532	image_00532	500	594	173.89405822753906	128.079345703125	141.48171997070312
533	image_00533	500	621	118.50856018066406	88.06660461425781	74.84815216064453
534	image_00534	500	667	118.31324005126953	71.09423065185547	62.413124084472656
535	image_00535	500	667	108.75981903076172	56.869300842285156	60.06830596923828
536	image_00536	500	667	75.62297058105469	19.01860237121582	32.499542236328125
537	image_00537	500	724	83.13225555419922	85.13475036621094	64.72724914550781
538	image_00538	500	666	115.48249053955078	106.8411636352539	97.20013427734375
539	image_00539	500	667	164.3966522216797	91.52363586425781	96.26872253417969
540	image_00540	501	724	102.10867309570312	101.96481323242188	100.80213165283203
541	image_00541	500	709	95.1481704711914	93.33924865722656	111.82624053955078
542	image_00542	500	593	98.78221130371094	35.059391021728516	59.8236083984375
543	image_00543	500	668	92.30038452148438	95.39136505126953	82.14991760253906
544	image_00544	500	667	155.3956298828125	70.18550872802734	78.63414764404297
545	image_00545	500	667	141.38888549804688	92.17321014404297	115.87703704833984
546	image_00546	500	667	99.10125732421875	94.88373565673828	88.35765075683594
547	image_00547	500	667	154.74578857421875	133.87216186523438	147.53079223632812
548	image_00548	500	783	153.66494750976562	82.77566528320312	118.38101196289062
549	image_00549	500	676	107.64385986328125	96.7855224609375	105.05685424804688
550	image_00550	661	501	113.82318878173828	119.04222106933594	79.67530059814453
551	image_00551	500	557	122.54743957519531	64.2409439086914	69.85214233398438
552	image_00552	500	601	104.34598541259766	50.15309143066406	76.09505462646484
553	image_00553	501	638	62.400718688964844	23.71818733215332	45.98519515991211
554	image_00554	520	500	159.11573791503906	111.20881652832031	86.76972198486328
555	image_00555	500	551	87.79834747314453	91.42534637451172	98.61060333251953
556	image_00556	500	667	56.014183044433594	63.656517028808594	57.552696228027344
557	image_00557	674	500	129.62757873535156	114.07046508789062	124.4059829711914
558	image_00558	500	588	118.8363037109375	121.54457092285156	97.73440551757812
559	image_00559	513	500	170.15794372558594	88.11951446533203	109.69187927246094
560	image_00560	500	532	80.88887786865234	84.18000030517578	80.11273193359375
561	image_00561	787	500	65.2586898803711	75.98853302001953	75.41079711914062
562	image_00562	816	500	140.01686096191406	69.57389068603516	67.89466857910156
563	image_00563	558	500	139.5219268798828	67.52821350097656	106.60749053955078
564	image_00564	671	500	149.33596801757812	79.90065002441406	81.01665496826172
565	image_00565	500	667	122.73117065429688	103.35089874267578	99.97122192382812
566	image_00566	583	500	107.16612243652344	61.03289031982422	73.76670837402344
567	image_00567	500	683	124.22471618652344	71.4578857421875	100.31180572509766
568	image_00568	500	641	151.7371826171875	89.33386993408203	95.22381591796875
569	image_00569	500	652	146.0294647216797	111.11599731445312	128.7390594482422
570	image_00570	500	692	152.33831787109375	43.089664459228516	89.87747955322266
571	image_00571	603	500	149.7952880859375	104.20346069335938	123.89730072021484
572	image_00572	513	500	46.18954849243164	45.413909912109375	44.823516845703125
573	image_00573	802	500	116.5806884765625	110.5918197631836	94.44393157958984
574	image_00574	667	500	125.36483764648438	151.74688720703125	103.25251007080078
